#@title=Mock tracker cell plasma propagation time (PPT) table for test only
#@author=F.Mauger
#@date=2026-03-19
#cell_num;start_time;stop_time;ppt_type;ppt[ns];ppt_error[ns]
337;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
338;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
339;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
340;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
341;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
342;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
343;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
344;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
345;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
346;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
347;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
348;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
349;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
350;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
351;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
352;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
353;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
354;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
355;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
356;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
357;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
358;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
359;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
360;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
361;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
362;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
363;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
364;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
365;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
366;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
367;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
368;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
369;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
370;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
371;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
372;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
373;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
374;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
375;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
376;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
377;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
378;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
379;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
380;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
381;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
382;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
383;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
384;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
385;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
386;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
387;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
388;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
389;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
390;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
391;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
392;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
393;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
394;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
395;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
396;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
397;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
398;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
399;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
400;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
401;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
402;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
403;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
404;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
405;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
406;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
407;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
408;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
409;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
410;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
411;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
412;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
413;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
414;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
415;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
416;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
417;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
418;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
419;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
420;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
421;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
422;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
423;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
424;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
425;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
426;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
427;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
428;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
429;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
430;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
431;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
432;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
433;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
434;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
435;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
436;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
437;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
438;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
439;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
440;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
441;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
442;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
443;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
444;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
445;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
446;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
447;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
448;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
449;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
450;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
451;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
452;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
453;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
454;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
455;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
456;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
457;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
458;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
459;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
460;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
461;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
462;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
463;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
464;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
465;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
466;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
467;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
468;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
469;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
470;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
471;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
472;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
473;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
474;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
475;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
476;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
477;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
478;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
479;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
480;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
481;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
482;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
483;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
484;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
485;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
486;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
487;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
488;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
489;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
490;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
491;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
492;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
493;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
494;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
495;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
496;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
497;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
498;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
499;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
500;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
501;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
502;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
503;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
504;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
505;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
506;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
507;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
508;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
509;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
510;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
511;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
512;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
513;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
514;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
515;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
516;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
517;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
518;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
519;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
520;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
521;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
522;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
523;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
524;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
525;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
526;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
527;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
528;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
529;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
530;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
531;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
532;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
533;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
534;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
535;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
536;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
537;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
538;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
539;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
540;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
541;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
542;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
543;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
544;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
545;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
546;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
547;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
548;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
549;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
550;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
551;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
552;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
553;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
554;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
555;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
556;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
557;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
558;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
559;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
560;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
561;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
562;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
563;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
564;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
565;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
566;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
567;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
568;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
569;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
570;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
571;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
572;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
573;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
574;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
575;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
576;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
577;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
578;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
579;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
580;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
581;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
582;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
583;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
584;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
585;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
586;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
587;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
588;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
589;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
590;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
591;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
592;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
593;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
594;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
595;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
596;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
597;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
598;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
599;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
600;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
601;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
602;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
603;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
604;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
605;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
606;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
607;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
608;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
609;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
610;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
611;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
612;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
613;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
614;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
615;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
616;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
617;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
618;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
619;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
620;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
621;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
622;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
623;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
624;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
625;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
626;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
627;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
628;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
629;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
630;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
631;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
632;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
633;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
634;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
635;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
636;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
637;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
638;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
639;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
640;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
641;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
642;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
643;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
644;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
645;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
646;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
647;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
648;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
649;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
650;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
651;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
652;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
653;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
654;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
655;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
656;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
657;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
658;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
659;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
660;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
661;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
662;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
663;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
664;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
665;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
666;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
667;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
668;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
669;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
670;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
671;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
672;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
673;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
674;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
675;2026-04-01 00:00:00;2027-04-01 00:00:00;normal;53250.0;1750.0
